Month_Year,state,county,deaths,cases,PR_State
2020-05-02,OK,Harmon ,0,0,US
2020-05-02,OK,Harper ,0,31,US
2020-05-02,OK,Haskell ,0,166,US
2020-05-02,OK,Hughes ,0,3,US
2020-05-02,OK,Jackson ,32,642,US
2020-05-02,OK,Jefferson ,0,86,US
2020-05-02,OK,Johnston ,0,93,US
2020-05-02,OK,Kay ,217,1539,US
2020-05-02,OK,Kingfisher ,0,297,US
2020-05-02,OK,Kiowa ,0,179,US
2020-05-02,OK,Latimer ,31,155,US
2020-05-02,OK,Le Flore ,24,408,US
2020-05-02,OK,Lincoln ,57,568,US
2020-05-02,OK,Logan ,31,556,US
2020-05-02,OK,Love ,0,200,US
2020-05-02,OK,Major ,31,164,US
2020-05-02,OK,Marshall ,0,142,US
2020-05-02,OK,Mayes ,124,833,US
2020-05-02,OK,McClain ,66,2780,US
2020-05-02,OK,McCurtain ,2,486,US
2020-05-02,OK,McIntosh ,13,234,US
2020-05-02,OK,Murray ,0,70,US
2020-05-02,OK,Muskogee ,185,1001,US
2020-05-02,OK,Noble ,0,212,US
2020-05-02,OK,Nowata ,0,695,US
2020-05-02,OK,Okfuskee ,0,62,US
2020-05-02,OK,Oklahoma ,1463,32467,US
2020-05-02,OK,Okmulgee ,0,585,US
2020-05-02,OK,Osage ,248,2738,US
2020-05-02,OK,Ottawa ,51,1069,US
2020-05-02,OK,Pawnee ,62,906,US
2020-05-02,OK,Payne ,31,1380,US
2020-05-02,OK,Pittsburg ,85,1196,US
2020-05-02,OK,Pontotoc ,62,332,US
2020-05-02,OK,Pottawatomie ,124,1708,US
2020-05-02,OK,Pushmataha ,0,43,US
2020-05-02,OK,Roger Mills ,0,0,US
2020-05-02,OK,Rogers ,148,2249,US
2020-05-02,OK,Seminole ,62,631,US
2020-05-02,OK,Sequoyah ,93,422,US
2020-05-02,OK,Stephens ,31,862,US
2020-05-02,OK,Texas ,119,18533,US
2020-05-02,OK,Tillman ,20,594,US
2020-05-02,OK,Tulsa ,1239,24443,US
2020-05-02,OK,Wagoner ,515,4192,US
2020-05-02,OK,Washington ,916,9266,US
2020-05-02,OK,Washita ,0,26,US
2020-05-02,OK,Woods ,0,93,US
2020-05-02,OK,Woodward ,0,63,US
2020-05-02,OR,Baker ,0,26,US
2020-05-02,OR,Benton ,155,1508,US
2020-05-02,OR,Clackamas ,277,8418,US
2020-05-02,OR,Clatsop ,0,1023,US
2020-05-02,OR,Columbia ,0,479,US
2020-05-02,OR,Coos ,0,905,US
2020-05-02,OR,Crook ,0,72,US
2020-05-02,OR,Curry ,0,150,US
2020-05-02,OR,Deschutes ,0,3093,US
2020-05-02,OR,Douglas ,0,764,US
2020-05-02,OR,Gilliam ,0,0,US
2020-05-02,OR,Grant ,0,31,US
2020-05-02,OR,Harney ,0,31,US
2020-05-02,OR,Hood River ,0,366,US
2020-05-02,OR,Jackson ,0,1660,US
2020-05-02,OR,Jefferson ,0,698,US
2020-05-02,OR,Josephine ,31,707,US
2020-05-02,OR,Klamath ,0,1257,US
2020-05-02,OR,Lake ,0,10,US
2020-05-02,OR,Lane ,64,1933,US
2020-05-02,OR,Lincoln ,0,232,US
2020-05-02,OR,Linn ,253,3286,US
2020-05-02,OR,Malheur ,0,625,US
2020-05-02,OR,Marion ,710,23948,US
2020-05-02,OR,Morrow ,0,330,US
2020-05-02,OR,Multnomah ,1678,29373,US
2020-05-02,OR,Polk ,231,2615,US
2020-05-02,OR,Sherman ,0,31,US
2020-05-02,OR,Tillamook ,0,186,US
2020-05-02,OR,Umatilla ,64,2885,US
2020-05-02,OR,Union ,0,155,US
2020-05-02,OR,Wallowa ,0,40,US
2020-05-02,OR,Wasco ,31,525,US
2020-05-02,OR,Washington ,450,19289,US
2020-05-02,OR,Wheeler ,0,0,US
2020-05-02,OR,Yamhill ,217,1713,US
2020-05-02,PA,Adams ,170,5847,PR
2020-05-02,PA,Allegheny ,4241,49878,PR
2020-05-02,PA,Armstrong ,76,1763,PR
2020-05-02,PA,Beaver ,2184,16019,PR
2020-05-02,PA,Bedford ,44,982,PR
2020-05-02,PA,Berks ,6859,109522,PR
2020-05-02,PA,Blair ,14,1122,PR
2020-05-02,PA,Bradford ,76,1249,PR
2020-05-02,PA,Bucks ,12049,132523,PR
2020-05-02,PA,Butler ,270,6299,PR
2020-05-02,PA,Cambria ,45,1480,PR
2020-05-02,PA,Cameron ,0,58,PR
2020-05-02,PA,Carbon ,588,6491,PR
2020-05-02,PA,Centre ,119,3981,PR
2020-05-02,PA,Chester ,6457,64150,PR
2020-05-02,PA,Clarion ,45,749,PR
2020-05-02,PA,Clearfield ,0,923,PR
2020-05-02,PA,Clinton ,15,1356,PR
2020-05-02,PA,Columbia ,801,10154,PR
2020-05-02,PA,Crawford ,0,667,PR
2020-05-02,PA,Cumberland ,1148,15515,PR
2020-05-02,PA,Dauphin ,1440,28923,PR
2020-05-02,PA,Delaware ,13304,166859,PR
2020-05-02,PA,Elk ,0,167,PR
2020-05-02,PA,Erie ,94,4866,PR
2020-05-02,PA,Fayette ,124,2755,PR
2020-05-02,PA,Forest ,0,217,PR
2020-05-02,PA,Franklin ,600,18021,PR
2020-05-02,PA,Fulton ,14,331,PR
2020-05-02,PA,Greene ,0,836,PR
2020-05-02,PA,Huntingdon ,16,5388,PR
2020-05-02,PA,Indiana ,133,2521,PR
2020-05-02,PA,Jefferson ,0,214,PR
2020-05-02,PA,Juniata ,66,2864,PR
2020-05-02,PA,Lackawanna ,3981,40004,PR
2020-05-02,PA,Lancaster ,6527,77135,PR
2020-05-02,PA,Lawrence ,227,2214,PR
2020-05-02,PA,Lebanon ,646,26409,PR
2020-05-02,PA,Lehigh ,4781,104937,PR
2020-05-02,PA,Luzerne ,3776,77261,PR
2020-05-02,PA,Lycoming ,259,4148,PR
2020-05-02,PA,McKean ,25,282,PR
2020-05-02,PA,Mercer ,86,2696,PR
2020-05-02,PA,Mifflin ,14,1630,PR
2020-05-02,PA,Monroe ,2426,38692,PR
2020-05-02,PA,Montgomery ,17141,178676,PR
2020-05-02,PA,Montour ,0,1539,PR
2020-05-02,PA,Northampton ,5139,81687,PR
2020-05-02,PA,Northumberland ,37,4374,PR
2020-05-02,PA,Perry ,37,1271,PR
2020-05-02,PA,Philadelphia ,29932,490228,PR
2020-05-02,PA,Pike ,506,13906,PR
2020-05-02,PA,Potter ,0,124,PR
2020-05-02,PA,Schuylkill ,571,15681,PR
2020-05-02,PA,Snyder ,31,1084,PR
2020-05-02,PA,Somerset ,3,1047,PR
2020-05-02,PA,Sullivan ,0,51,PR
2020-05-02,PA,Susquehanna ,412,2731,PR
2020-05-02,PA,Tioga ,45,499,PR
2020-05-02,PA,Union ,27,1450,PR
2020-05-02,PA,Venango ,0,234,PR
2020-05-02,PA,Warren ,0,61,PR
2020-05-02,PA,Washington ,125,3994,PR
2020-05-02,PA,Wayne ,183,3431,PR
2020-05-02,PA,Westmoreland ,1030,13163,PR
2020-05-02,PA,Wyoming ,135,917,PR
2020-05-02,PA,York ,531,25876,PR
2020-05-02,RI,Bristol ,42,5642,US
2020-05-02,RI,Kent ,985,26999,US
2020-05-02,RI,Newport ,26,6083,US
2020-05-02,RI,Providence ,7528,279445,US
2020-05-02,RI,Washington ,643,13227,US
2020-05-02,SC,Abbeville ,0,1079,US
2020-05-02,SC,Aiken ,206,4500,US
2020-05-02,SC,Allendale ,82,855,US
2020-05-02,SC,Anderson ,249,6231,US
2020-05-02,SC,Bamberg ,0,528,US
2020-05-02,SC,Barnwell ,17,1135,US
2020-05-02,SC,Beaufort ,378,9397,US
2020-05-02,SC,Berkeley ,446,6309,US
2020-05-02,SC,Calhoun ,31,276,US
2020-05-02,SC,Charleston ,312,15956,US
2020-05-02,SC,Cherokee ,30,767,US
2020-05-02,SC,Chester ,1,1377,US
2020-05-02,SC,Chesterfield ,51,3165,US
2020-05-02,SC,Clarendon ,964,8410,US
2020-05-02,SC,Colleton ,188,1671,US
2020-05-02,SC,Darlington ,154,6402,US
2020-05-02,SC,Dillon ,39,3621,US
2020-05-02,SC,Dorchester ,93,3736,US
2020-05-02,SC,Edgefield ,61,1302,US
2020-05-02,SC,Fairfield ,224,3559,US
2020-05-02,SC,Florence ,813,15409,US
2020-05-02,SC,Georgetown ,93,1717,US
2020-05-02,SC,Greenville ,1478,33642,US
2020-05-02,SC,Greenwood ,18,2389,US
2020-05-02,SC,Hampton ,1,930,US
2020-05-02,SC,Horry ,612,9524,US
2020-05-02,SC,Jasper ,41,885,US
2020-05-02,SC,Kershaw ,379,8493,US
2020-05-02,SC,Lancaster ,145,3445,US
2020-05-02,SC,Laurens ,82,1629,US
2020-05-02,SC,Lee ,336,4437,US
2020-05-02,SC,Lexington ,789,15785,US
2020-05-02,SC,Marion ,112,1627,US
2020-05-02,SC,Marlboro ,1,2613,US
2020-05-02,SC,McCormick ,31,226,US
2020-05-02,SC,Newberry ,31,1149,US
2020-05-02,SC,Oconee ,0,1220,US
2020-05-02,SC,Orangeburg ,67,3693,US
2020-05-02,SC,Pickens ,66,2909,US
2020-05-02,SC,Richland ,1768,37588,US
2020-05-02,SC,Saluda ,3,3323,US
2020-05-02,SC,Spartanburg ,443,12613,US
2020-05-02,SC,Sumter ,466,9665,US
2020-05-02,SC,Union ,0,951,US
2020-05-02,SC,Williamsburg ,255,5124,US
2020-05-02,SC,York ,160,9038,US
2020-05-02,SD,Aurora ,0,287,US
2020-05-02,SD,Beadle ,65,2324,US
2020-05-02,SD,Bennett ,0,0,US
2020-05-02,SD,Bon Homme ,0,159,US
2020-05-02,SD,Brookings ,0,441,US
2020-05-02,SD,Brown ,5,5326,US
2020-05-02,SD,Brule ,0,0,US
2020-05-02,SD,Buffalo ,0,139,US
2020-05-02,SD,Butte ,0,0,US
2020-05-02,SD,Campbell ,0,0,US
2020-05-02,SD,Charles Mix ,0,279,US
2020-05-02,SD,Clark ,0,93,US
2020-05-02,SD,Clay ,0,366,US
2020-05-02,SD,Codington ,0,657,US
2020-05-02,SD,Corson ,0,82,US
2020-05-02,SD,Custer ,0,0,US
2020-05-02,SD,Davison ,0,275,US
2020-05-02,SD,Day ,0,325,US
2020-05-02,SD,Deuel ,0,31,US
2020-05-02,SD,Dewey ,0,0,US
2020-05-02,SD,Douglas ,0,47,US
2020-05-02,SD,Edmunds ,0,3,US
2020-05-02,SD,Fall River ,0,85,US
2020-05-02,SD,Faulk ,0,31,US
2020-05-02,SD,Grant ,0,200,US
2020-05-02,SD,Gregory ,0,1,US
2020-05-02,SD,Haakon ,0,0,US
2020-05-02,SD,Hamlin ,0,85,US
2020-05-02,SD,Hand ,0,35,US
2020-05-02,SD,Hanson ,0,0,US
2020-05-02,SD,Harding ,0,0,US
2020-05-02,SD,Hughes ,0,494,US
2020-05-02,SD,Hutchinson ,0,101,US
2020-05-02,SD,Hyde ,0,31,US
2020-05-02,SD,Jackson ,0,20,US
2020-05-02,SD,Jerauld ,31,422,US
2020-05-02,SD,Jones ,0,0,US
2020-05-02,SD,Kingsbury ,0,3,US
2020-05-02,SD,Lake ,0,163,US
2020-05-02,SD,Lawrence ,0,285,US
2020-05-02,SD,Lincoln ,0,6203,US
2020-05-02,SD,Lyman ,0,208,US
2020-05-02,SD,Marshall ,0,44,US
2020-05-02,SD,McCook ,31,124,US
2020-05-02,SD,McPherson ,0,31,US
2020-05-02,SD,Meade ,0,186,US
2020-05-02,SD,Mellette ,0,0,US
2020-05-02,SD,Miner ,0,31,US
2020-05-02,SD,Minnehaha ,1080,90418,US
2020-05-02,SD,Moody ,0,458,US
2020-05-02,SD,Oglala Lakota ,0,287,US
2020-05-02,SD,Pennington ,56,2501,US
2020-05-02,SD,Perkins ,0,0,US
2020-05-02,SD,Potter ,0,0,US
2020-05-02,SD,Roberts ,0,628,US
2020-05-02,SD,Sanborn ,0,190,US
2020-05-02,SD,Spink ,0,119,US
2020-05-02,SD,Stanley ,0,270,US
2020-05-02,SD,Sully ,0,1,US
2020-05-02,SD,Todd ,5,431,US
2020-05-02,SD,Tripp ,0,71,US
2020-05-02,SD,Turner ,0,620,US
2020-05-02,SD,Union ,0,1900,US
2020-05-02,SD,Walworth ,0,155,US
2020-05-02,SD,Yankton ,0,1200,US
2020-05-02,SD,Ziebach ,0,26,US
2020-05-02,TN,Anderson ,31,1079,US
2020-05-02,TN,Bedford ,109,7578,US
2020-05-02,TN,Benton ,31,199,US
2020-05-02,TN,Bledsoe ,20,18716,US
2020-05-02,TN,Blount ,93,2351,US
2020-05-02,TN,Bradley ,31,2536,US
2020-05-02,TN,Campbell ,31,520,US
2020-05-02,TN,Cannon ,0,446,US
2020-05-02,TN,Carroll ,31,714,US
2020-05-02,TN,Carter ,31,555,US
2020-05-02,TN,Cheatham ,0,2630,US
2020-05-02,TN,Chester ,0,358,US
2020-05-02,TN,Claiborne ,0,226,US
2020-05-02,TN,Clay ,0,184,US
2020-05-02,TN,Cocke ,0,580,US
2020-05-02,TN,Coffee ,0,1774,US
2020-05-02,TN,Crockett ,23,372,US
2020-05-02,TN,Cumberland ,31,2893,US
2020-05-02,TN,Davidson ,1329,121017,US
2020-05-02,TN,DeKalb ,0,913,US
2020-05-02,TN,Decatur ,0,142,US
2020-05-02,TN,Dickson ,0,2880,US
2020-05-02,TN,Dyer ,0,1356,US
2020-05-02,TN,Fayette ,49,2764,US
2020-05-02,TN,Fentress ,0,235,US
2020-05-02,TN,Franklin ,31,1322,US
2020-05-02,TN,Gibson ,31,1747,US
2020-05-02,TN,Giles ,0,317,US
2020-05-02,TN,Grainger ,0,193,US
2020-05-02,TN,Greene ,62,1422,US
2020-05-02,TN,Grundy ,31,931,US
2020-05-02,TN,Hamblen ,62,754,US
2020-05-02,TN,Hamilton ,418,12173,US
2020-05-02,TN,Hancock ,0,13,US
2020-05-02,TN,Hardeman ,0,4354,US
2020-05-02,TN,Hardin ,24,285,US
2020-05-02,TN,Hawkins ,62,964,US
2020-05-02,TN,Haywood ,40,864,US
2020-05-02,TN,Henderson ,0,353,US
2020-05-02,TN,Henry ,0,630,US
2020-05-02,TN,Hickman ,0,1589,US
2020-05-02,TN,Houston ,0,195,US
2020-05-02,TN,Humphreys ,31,371,US
2020-05-02,TN,Jackson ,0,364,US
2020-05-02,TN,Jefferson ,0,811,US
2020-05-02,TN,Johnson ,0,349,US
2020-05-02,TN,Knox ,155,9317,US
2020-05-02,TN,Lake ,0,8370,US
2020-05-02,TN,Lauderdale ,14,1266,US
2020-05-02,TN,Lawrence ,0,671,US
2020-05-02,TN,Lewis ,0,72,US
2020-05-02,TN,Lincoln ,0,590,US
2020-05-02,TN,Loudon ,0,2471,US
2020-05-02,TN,Macon ,93,2555,US
2020-05-02,TN,Madison ,49,4892,US
2020-05-02,TN,Marion ,31,1012,US
2020-05-02,TN,Marshall ,31,805,US
2020-05-02,TN,Maury ,0,2018,US
2020-05-02,TN,McMinn ,280,3770,US
2020-05-02,TN,McNairy ,0,360,US
2020-05-02,TN,Meigs ,0,630,US
2020-05-02,TN,Monroe ,44,1302,US
2020-05-02,TN,Montgomery ,72,6301,US
2020-05-02,TN,Moore ,0,94,US
2020-05-02,TN,Morgan ,0,387,US
2020-05-02,TN,Obion ,31,619,US
2020-05-02,TN,Overton ,0,500,US
2020-05-02,TN,Perry ,0,422,US
2020-05-02,TN,Pickett ,0,45,US
2020-05-02,TN,Polk ,0,404,US
2020-05-02,TN,Putnam ,155,8306,US
2020-05-02,TN,Rhea ,0,2325,US
2020-05-02,TN,Roane ,0,314,US
2020-05-02,TN,Robertson ,16,9002,US
2020-05-02,TN,Rutherford ,550,26326,US
2020-05-02,TN,Scott ,0,344,US
2020-05-02,TN,Sequatchie ,0,273,US
2020-05-02,TN,Sevier ,58,2078,US
2020-05-02,TN,Shelby ,2527,115928,US
2020-05-02,TN,Smith ,31,818,US
2020-05-02,TN,Stewart ,0,247,US
2020-05-02,TN,Sullivan ,51,1740,US
2020-05-02,TN,Sumner ,1272,23175,US
2020-05-02,TN,Tipton ,62,10135,US
2020-05-02,TN,Trousdale ,95,42276,US
2020-05-02,TN,Unicoi ,0,88,US
2020-05-02,TN,Union ,0,112,US
2020-05-02,TN,Van Buren ,0,93,US
2020-05-02,TN,Warren ,0,466,US
2020-05-02,TN,Washington ,0,2057,US
2020-05-02,TN,Wayne ,0,1113,US
2020-05-02,TN,Weakley ,0,769,US
2020-05-02,TN,White ,0,623,US
2020-05-02,TN,Williamson ,305,14746,US
2020-05-02,TN,Wilson ,222,10106,US
2020-05-02,TX,Anderson ,0,1627,PR
2020-05-02,TX,Andrews ,0,708,PR
2020-05-02,TX,Angelina ,42,4133,PR
2020-05-02,TX,Aransas ,0,103,PR
2020-05-02,TX,Archer ,0,17,PR
2020-05-02,TX,Armstrong ,0,62,PR
2020-05-02,TX,Atascosa ,39,880,PR
2020-05-02,TX,Austin ,0,565,PR
2020-05-02,TX,Bailey ,0,205,PR
2020-05-02,TX,Bandera ,0,186,PR
2020-05-02,TX,Bastrop ,66,4314,PR
2020-05-02,TX,Baylor ,0,0,PR
2020-05-02,TX,Bee ,0,217,PR
2020-05-02,TX,Bell ,94,7980,PR
2020-05-02,TX,Bexar ,1859,64733,PR
2020-05-02,TX,Blanco ,2,214,PR
2020-05-02,TX,Borden ,0,0,PR
2020-05-02,TX,Bosque ,0,173,PR
2020-05-02,TX,Bowie ,109,3798,PR
2020-05-02,TX,Brazoria ,260,22373,PR
2020-05-02,TX,Brazos ,553,10052,PR
2020-05-02,TX,Brewster ,0,31,PR
2020-05-02,TX,Briscoe ,0,30,PR
2020-05-02,TX,Brooks ,0,31,PR
2020-05-02,TX,Brown ,216,1483,PR
2020-05-02,TX,Burleson ,0,564,PR
2020-05-02,TX,Burnet ,0,851,PR
2020-05-02,TX,Caldwell ,0,1165,PR
2020-05-02,TX,Calhoun ,93,1104,PR
2020-05-02,TX,Callahan ,25,204,PR
2020-05-02,TX,Cameron ,819,18201,PR
2020-05-02,TX,Camp ,0,870,PR
2020-05-02,TX,Carson ,0,131,PR
2020-05-02,TX,Cass ,0,615,PR
2020-05-02,TX,Castro ,31,797,PR
2020-05-02,TX,Chambers ,0,1657,PR
2020-05-02,TX,Cherokee ,44,944,PR
2020-05-02,TX,Childress ,0,53,PR
2020-05-02,TX,Clay ,0,93,PR
2020-05-02,TX,Cochran ,0,31,PR
2020-05-02,TX,Coke ,0,27,PR
2020-05-02,TX,Coleman ,0,59,PR
2020-05-02,TX,Collin ,892,31143,PR
2020-05-02,TX,Collingsworth ,0,99,PR
2020-05-02,TX,Colorado ,0,522,PR
2020-05-02,TX,Comal ,189,2224,PR
2020-05-02,TX,Comanche ,31,167,PR
2020-05-02,TX,Concho ,0,31,PR
2020-05-02,TX,Cooke ,0,372,PR
2020-05-02,TX,Coryell ,62,6585,PR
2020-05-02,TX,Cottle ,23,112,PR
2020-05-02,TX,Crane ,9,220,PR
2020-05-02,TX,Crockett ,0,0,PR
2020-05-02,TX,Crosby ,31,77,PR
2020-05-02,TX,Culberson ,0,0,PR
2020-05-02,TX,Dallam ,0,525,PR
2020-05-02,TX,Dallas ,5158,213447,PR
2020-05-02,TX,Dawson ,31,1072,PR
2020-05-02,TX,DeWitt ,31,505,PR
2020-05-02,TX,Deaf Smith ,169,3199,PR
2020-05-02,TX,Delta ,0,31,PR
2020-05-02,TX,Denton ,822,32297,PR
2020-05-02,TX,Dickens ,0,31,PR
2020-05-02,TX,Dimmit ,0,31,PR
2020-05-02,TX,Donley ,0,788,PR
2020-05-02,TX,Duval ,0,138,PR
2020-05-02,TX,Eastland ,0,132,PR
2020-05-02,TX,Ector ,129,3540,PR
2020-05-02,TX,Edwards ,0,0,PR
2020-05-02,TX,El Paso ,1397,53685,PR
2020-05-02,TX,Ellis ,337,7363,PR
2020-05-02,TX,Erath ,31,449,PR
2020-05-02,TX,Falls ,0,180,PR
2020-05-02,TX,Fannin ,42,852,PR
2020-05-02,TX,Fayette ,49,820,PR
2020-05-02,TX,Fisher ,10,30,PR
2020-05-02,TX,Floyd ,0,156,PR
2020-05-02,TX,Foard ,0,0,PR
2020-05-02,TX,Fort Bend ,1153,46109,PR
2020-05-02,TX,Franklin ,0,205,PR
2020-05-02,TX,Freestone ,0,241,PR
2020-05-02,TX,Frio ,0,916,PR
2020-05-02,TX,Gaines ,0,144,PR
2020-05-02,TX,Galveston ,941,21820,PR
2020-05-02,TX,Garza ,0,120,PR
2020-05-02,TX,Gillespie ,0,133,PR
2020-05-02,TX,Glasscock ,0,31,PR
2020-05-02,TX,Goliad ,0,217,PR
2020-05-02,TX,Gonzales ,62,2178,PR
2020-05-02,TX,Gray ,22,2588,PR
2020-05-02,TX,Grayson ,22,5283,PR
2020-05-02,TX,Gregg ,57,4658,PR
2020-05-02,TX,Grimes ,31,2144,PR
2020-05-02,TX,Guadalupe ,0,3305,PR
2020-05-02,TX,Hale ,124,1351,PR
2020-05-02,TX,Hall ,0,20,PR
2020-05-02,TX,Hamilton ,10,199,PR
2020-05-02,TX,Hansford ,55,444,PR
2020-05-02,TX,Hardeman ,0,10,PR
2020-05-02,TX,Hardin ,120,3731,PR
2020-05-02,TX,Harris ,5778,282021,PR
2020-05-02,TX,Harrison ,478,6059,PR
2020-05-02,TX,Hartley ,53,278,PR
2020-05-02,TX,Haskell ,0,33,PR
2020-05-02,TX,Hays ,75,7099,PR
2020-05-02,TX,Hemphill ,0,31,PR
2020-05-02,TX,Henderson ,6,1399,PR
2020-05-02,TX,Hidalgo ,271,13360,PR
2020-05-02,TX,Hill ,31,657,PR
2020-05-02,TX,Hockley ,31,717,PR
2020-05-02,TX,Hood ,93,680,PR
2020-05-02,TX,Hopkins ,0,359,PR
2020-05-02,TX,Houston ,0,963,PR
2020-05-02,TX,Howard ,31,184,PR
2020-05-02,TX,Hudspeth ,0,8,PR
2020-05-02,TX,Hunt ,98,1999,PR
2020-05-02,TX,Hutchinson ,0,776,PR
2020-05-02,TX,Irion ,0,0,PR
2020-05-02,TX,Jack ,0,124,PR
2020-05-02,TX,Jackson ,18,468,PR
2020-05-02,TX,Jasper ,31,708,PR
2020-05-02,TX,Jeff Davis ,0,0,PR
2020-05-02,TX,Jefferson ,788,13103,PR
2020-05-02,TX,Jim Hogg ,0,109,PR
2020-05-02,TX,Jim Wells ,0,224,PR
2020-05-02,TX,Johnson ,124,3832,PR
2020-05-02,TX,Jones ,0,3941,PR
2020-05-02,TX,Karnes ,0,106,PR
2020-05-02,TX,Kaufman ,44,4581,PR
2020-05-02,TX,Kendall ,0,667,PR
2020-05-02,TX,Kenedy ,0,0,PR
2020-05-02,TX,Kent ,0,0,PR
2020-05-02,TX,Kerr ,0,333,PR
2020-05-02,TX,Kimble ,0,24,PR
2020-05-02,TX,King ,0,0,PR
2020-05-02,TX,Kinney ,0,2,PR
2020-05-02,TX,Kleberg ,31,396,PR
2020-05-02,TX,Knox ,0,31,PR
2020-05-02,TX,La Salle ,0,91,PR
2020-05-02,TX,Lamar ,165,3279,PR
2020-05-02,TX,Lamb ,0,307,PR
2020-05-02,TX,Lampasas ,0,223,PR
2020-05-02,TX,Lavaca ,31,241,PR
2020-05-02,TX,Lee ,1,241,PR
2020-05-02,TX,Leon ,0,265,PR
2020-05-02,TX,Liberty ,61,2143,PR
2020-05-02,TX,Limestone ,31,532,PR
2020-05-02,TX,Lipscomb ,0,62,PR
2020-05-02,TX,Live Oak ,0,208,PR
2020-05-02,TX,Llano ,0,93,PR
2020-05-02,TX,Loving ,0,0,PR
2020-05-02,TX,Lubbock ,1507,19108,PR
2020-05-02,TX,Lynn ,31,163,PR
2020-05-02,TX,Madison ,0,158,PR
2020-05-02,TX,Marion ,5,468,PR
2020-05-02,TX,Martin ,27,89,PR
2020-05-02,TX,Mason ,0,896,PR
2020-05-02,TX,Matagorda ,129,1951,PR
2020-05-02,TX,Maverick ,12,1967,PR
2020-05-02,TX,McCulloch ,0,93,PR
2020-05-02,TX,McLennan ,124,3097,PR
2020-05-02,TX,McMullen ,0,0,PR
2020-05-02,TX,Medina ,62,1449,PR
2020-05-02,TX,Menard ,0,0,PR
2020-05-02,TX,Midland ,334,3443,PR
2020-05-02,TX,Milam ,31,712,PR
2020-05-02,TX,Mills ,0,13,PR
2020-05-02,TX,Mitchell ,0,31,PR
2020-05-02,TX,Montague ,31,267,PR
2020-05-02,TX,Montgomery ,583,24296,PR
2020-05-02,TX,Moore ,309,15457,PR
2020-05-02,TX,Morris ,0,418,PR
2020-05-02,TX,Motley ,0,31,PR
2020-05-02,TX,Nacogdoches ,411,7072,PR
2020-05-02,TX,Navarro ,62,1224,PR
2020-05-02,TX,Newton ,0,116,PR
2020-05-02,TX,Nolan ,0,61,PR
2020-05-02,TX,Nueces ,93,6089,PR
2020-05-02,TX,Ochiltree ,49,1109,PR
2020-05-02,TX,Oldham ,31,93,PR
2020-05-02,TX,Orange ,58,2683,PR
2020-05-02,TX,Palo Pinto ,57,297,PR
2020-05-02,TX,Panola ,396,4809,PR
2020-05-02,TX,Parker ,11,1712,PR
2020-05-02,TX,Parmer ,0,981,PR
2020-05-02,TX,Pecos ,0,793,PR
2020-05-02,TX,Polk ,0,1310,PR
2020-05-02,TX,Potter ,615,50807,PR
2020-05-02,TX,Presidio ,0,7,PR
2020-05-02,TX,Rains ,0,73,PR
2020-05-02,TX,Randall ,135,15282,PR
2020-05-02,TX,Reagan ,0,8,PR
2020-05-02,TX,Real ,0,0,PR
2020-05-02,TX,Red River ,62,895,PR
2020-05-02,TX,Reeves ,0,94,PR
2020-05-02,TX,Refugio ,0,67,PR
2020-05-02,TX,Roberts ,0,62,PR
2020-05-02,TX,Robertson ,0,184,PR
2020-05-02,TX,Rockwall ,201,3896,PR
2020-05-02,TX,Runnels ,0,61,PR
2020-05-02,TX,Rusk ,44,1288,PR
2020-05-02,TX,Sabine ,0,118,PR
2020-05-02,TX,San Augustine ,36,775,PR
2020-05-02,TX,San Jacinto ,0,370,PR
2020-05-02,TX,San Patricio ,0,717,PR
2020-05-02,TX,San Saba ,0,13,PR
2020-05-02,TX,Schleicher ,0,0,PR
2020-05-02,TX,Scurry ,0,125,PR
2020-05-02,TX,Shackelford ,0,25,PR
2020-05-02,TX,Shelby ,155,5071,PR
2020-05-02,TX,Sherman ,0,639,PR
2020-05-02,TX,Smith ,105,5626,PR
2020-05-02,TX,Somervell ,0,0,PR
2020-05-02,TX,Starr ,0,564,PR
2020-05-02,TX,Stephens ,0,62,PR
2020-05-02,TX,Sterling ,0,0,PR
2020-05-02,TX,Stonewall ,0,0,PR
2020-05-02,TX,Sutton ,0,0,PR
2020-05-02,TX,Swisher ,0,423,PR
2020-05-02,TX,Tarrant ,3606,124622,PR
2020-05-02,TX,Taylor ,155,6752,PR
2020-05-02,TX,Terrell ,0,0,PR
2020-05-02,TX,Terry ,0,381,PR
2020-05-02,TX,Throckmorton ,0,0,PR
2020-05-02,TX,Titus ,29,4697,PR
2020-05-02,TX,Tom Green ,31,1868,PR
2020-05-02,TX,Travis ,2237,74444,PR
2020-05-02,TX,Trinity ,0,348,PR
2020-05-02,TX,Tyler ,0,269,PR
2020-05-02,TX,Upshur ,0,555,PR
2020-05-02,TX,Upton ,0,0,PR
2020-05-02,TX,Uvalde ,0,198,PR
2020-05-02,TX,Val Verde ,0,420,PR
2020-05-02,TX,Van Zandt ,31,691,PR
2020-05-02,TX,Victoria ,188,4707,PR
2020-05-02,TX,Walker ,485,14541,PR
2020-05-02,TX,Waller ,0,1312,PR
2020-05-02,TX,Ward ,0,9,PR
2020-05-02,TX,Washington ,648,5432,PR
2020-05-02,TX,Webb ,545,14300,PR
2020-05-02,TX,Wharton ,0,1384,PR
2020-05-02,TX,Wheeler ,0,414,PR
2020-05-02,TX,Wichita ,62,2377,PR
